target_index,ik_ok,peak_sample_idx,point_drift,range_3d_est_m,range_horiz_est_m,sensor_angle_deg,sensor_x,sensor_y,sensor_z,stationarity_ok,target_x_true,target_y_true,vantage_index,waveform_tag
10,True,31.0,0.009179065285102948,0.6005365072553653,0.5696859010109968,0.015377425930659811,0.5999948337037432,-0.24996379443724087,0.650005449226495,True,1.15,-0.075,0,t10_v0
10,True,31.0,0.002936985554522431,0.6005365072553653,0.5695863954771174,0.0914642635307868,0.5999945847177396,-0.21453814804518145,0.6503035328990461,True,1.15,-0.075,1,t10_v1
10,True,30.0,0.018557735220251313,0.5833319785879489,0.5514120738728061,0.09882248232422976,0.5999970076791361,-0.1788590382920641,0.6503179498382174,True,1.15,-0.075,2,t10_v2
10,True,30.0,0.10254442240289222,0.5833319785879489,0.5514524409880207,0.054579836327358695,0.5999972808079161,-0.14297890691898754,0.6502009531303269,False,1.15,-0.075,3,t10_v3
10,True,30.0,0.0705078163078236,0.5833319785879489,0.5514382061509374,0.06063704392307423,0.5999972849723674,-0.10724488756266959,0.6502422193950848,False,1.15,-0.075,4,t10_v4
10,True,31.0,0.11137915669547342,0.6005365072553653,0.5695304335268586,0.10968439314922832,0.59999849686851,-0.07150020563615937,0.6504709474780392,False,1.15,-0.075,5,t10_v5
10,True,30.0,0.07000166546362008,0.5833319785879489,0.5513868134526173,0.08994978362800957,0.5999992949707594,-0.03572105357571624,0.6503911216257205,False,1.15,-0.075,6,t10_v6
10,True,30.0,0.009822859784220584,0.5833319785879489,0.5514267519477775,0.06322881627547422,0.5999998314016323,1.1044242398506474e-05,0.6502754174339284,True,1.15,-0.075,7,t10_v7
10,True,32.0,0.07766290148167175,0.6177410359227818,0.5876753182768729,0.08910479693579249,0.6000010935208556,0.0356059541047167,0.6503725498887059,False,1.15,-0.075,8,t10_v8
10,True,31.0,0.09805644081136437,0.6005365072553653,0.5695677192214715,0.0838175664386622,0.6000038308050406,0.07148551290900919,0.650359422586129,False,1.15,-0.075,9,t10_v9
10,True,33.0,0.050999186204706295,0.6349455645901982,0.6057634573664485,0.06954442529065336,0.6000065003231903,0.10725051354929445,0.6502800665130547,False,1.15,-0.075,10,t10_v10
10,True,32.0,0.09384654422691183,0.6177410359227818,0.5877790935920351,0.046425784306341,0.6000094981256674,0.14266705343963718,0.6500518997512977,False,1.15,-0.075,11,t10_v11
10,True,34.0,0.03776898781408493,0.6521500932576147,0.6238439911147994,0.04268622092849444,0.6000139504702998,0.17839974052649857,0.650048464571208,True,1.15,-0.075,12,t10_v12
10,True,35.0,0.049677298929283145,0.6693546219250311,0.6418233865442714,0.01872481031511735,0.6000182606349846,0.21421108497879998,0.6499956588378906,True,1.15,-0.075,13,t10_v13
10,True,36.0,0.09235958571600639,0.6865591505924477,0.6597496658703453,0.006394285901241441,0.6000238097007958,0.2500326327906729,0.64998380364176,False,1.15,-0.075,14,t10_v14
11,True,34.0,0.09603776145073688,0.6521500932576147,0.6238570937323334,0.015377425930659811,0.5999948337037432,-0.24996379443724087,0.650005449226495,False,1.15,0.0,0,t11_v0
11,True,32.0,0.0004762313872429965,0.6177410359227818,0.5876976712809856,0.0914642635307868,0.5999945847177396,-0.21453814804518145,0.6503035328990461,True,1.15,0.0,1,t11_v1
11,True,33.0,0.04665342392383134,0.6349455645901982,0.6057515563018747,0.09882248232422976,0.5999970076791361,-0.1788590382920641,0.6503179498382174,True,1.15,0.0,2,t11_v2
11,True,31.0,0.08056265378485977,0.6005365072553653,0.5696206579600047,0.054579836327358695,0.5999972808079161,-0.14297890691898754,0.6502009531303269,False,1.15,0.0,3,t11_v3
11,True,30.0,0.05211251716862933,0.5833319785879489,0.5514382061509374,0.06063704392307423,0.5999972849723674,-0.10724488756266959,0.6502422193950848,False,1.15,0.0,4,t11_v4
11,True,30.0,0.049503982423319694,0.5833319785879489,0.5513592435156496,0.10968439314922832,0.59999849686851,-0.07150020563615937,0.6504709474780392,True,1.15,0.0,5,t11_v5
11,True,30.0,0.05442801373597733,0.5833319785879489,0.5513868134526173,0.08994978362800957,0.5999992949707594,-0.03572105357571624,0.6503911216257205,False,1.15,0.0,6,t11_v6
11,True,31.0,0.004967480609490516,0.6005365072553653,0.5695957883155544,0.06322881627547422,0.5999998314016323,1.1044242398506474e-05,0.6502754174339284,True,1.15,0.0,7,t11_v7
11,True,30.0,0.0301061918294055,0.5833319785879489,0.5513932258308979,0.08910479693579249,0.6000010935208556,0.0356059541047167,0.6503725498887059,True,1.15,0.0,8,t11_v8
11,True,30.0,0.0044517850581483505,0.5833319785879489,0.5513977579533733,0.0838175664386622,0.6000038308050406,0.07148551290900919,0.650359422586129,True,1.15,0.0,9,t11_v9
11,True,30.0,0.10282657297174208,0.5833319785879489,0.551425147713739,0.06954442529065336,0.6000065003231903,0.10725051354929445,0.6502800665130547,False,1.15,0.0,10,t11_v10
11,True,31.0,0.0831305516336607,0.6005365072553653,0.5696704064170757,0.046425784306341,0.6000094981256674,0.14266705343963718,0.6500518997512977,False,1.15,0.0,11,t11_v11
11,True,33.0,0.0725381553189686,0.6349455645901982,0.6058361586327543,0.04268622092849444,0.6000139504702998,0.17839974052649857,0.650048464571208,False,1.15,0.0,12,t11_v12
11,True,32.0,0.07685708066892605,0.6177410359227818,0.5877972755004123,0.01872481031511735,0.6000182606349846,0.21421108497879998,0.6499956588378906,False,1.15,0.0,13,t11_v13
11,True,34.0,0.016950915650979174,0.6521500932576147,0.6238636858238543,0.006394285901241441,0.6000238097007958,0.2500326327906729,0.64998380364176,True,1.15,0.0,14,t11_v14
12,True,36.0,0.003220588962373987,0.6865591505924477,0.6597434323481068,0.015377425930659811,0.5999948337037432,-0.24996379443724087,0.650005449226495,True,1.15,0.075,0,t12_v0
12,True,35.0,0.08016139306113912,0.6693546219250311,0.64173216785396,0.0914642635307868,0.5999945847177396,-0.21453814804518145,0.6503035328990461,False,1.15,0.075,1,t12_v1
12,True,34.0,0.05412055723321936,0.6521500932576147,0.6237618312347216,0.09882248232422976,0.5999970076791361,-0.1788590382920641,0.6503179498382174,False,1.15,0.075,2,t12_v2
12,True,32.0,0.09264360364265695,0.6177410359227818,0.5877308779460774,0.054579836327358695,0.5999972808079161,-0.14297890691898754,0.6502009531303269,False,1.15,0.075,3,t12_v3
12,True,33.0,0.02914436033783933,0.6349455645901982,0.605775344457331,0.06063704392307423,0.5999972849723674,-0.10724488756266959,0.6502422193950848,True,1.15,0.075,4,t12_v4
12,True,31.0,0.06828853020595858,0.6005365072553653,0.5695304335268586,0.10968439314922832,0.59999849686851,-0.07150020563615937,0.6504709474780392,False,1.15,0.075,5,t12_v5
12,True,32.0,0.05784054133618027,0.6177410359227818,0.587669301792302,0.08994978362800957,0.5999992949707594,-0.03572105357571624,0.6503911216257205,False,1.15,0.075,6,t12_v6
12,True,30.0,0.01011126657194489,0.5833319785879489,0.5514267519477775,0.06322881627547422,0.5999998314016323,1.1044242398506474e-05,0.6502754174339284,True,1.15,0.075,7,t12_v7
12,True,30.0,0.018835219261744453,0.5833319785879489,0.5513932258308979,0.08910479693579249,0.6000010935208556,0.0356059541047167,0.6503725498887059,True,1.15,0.075,8,t12_v8
12,True,31.0,0.10146951835810678,0.6005365072553653,0.5695677192214715,0.0838175664386622,0.6000038308050406,0.07148551290900919,0.650359422586129,False,1.15,0.075,9,t12_v9
12,True,30.0,0.006741285771366959,0.5833319785879489,0.551425147713739,0.06954442529065336,0.6000065003231903,0.10725051354929445,0.6502800665130547,True,1.15,0.075,10,t12_v10
12,True,30.0,0.014068610942853603,0.5833319785879489,0.5515038283133255,0.046425784306341,0.6000094981256674,0.14266705343963718,0.6500518997512977,True,1.15,0.075,11,t12_v11
12,True,30.0,0.02828923241123389,0.5833319785879489,0.5515050120873405,0.04268622092849444,0.6000139504702998,0.17839974052649857,0.650048464571208,True,1.15,0.075,12,t12_v12
12,True,32.0,0.049574349884855685,0.6177410359227818,0.5877972755004123,0.01872481031511735,0.6000182606349846,0.21421108497879998,0.6499956588378906,True,1.15,0.075,13,t12_v13
12,True,31.0,0.0023572763098273293,0.6005365072553653,0.5696931199341296,0.006394285901241441,0.6000238097007958,0.2500326327906729,0.64998380364176,True,1.15,0.075,14,t12_v14
